"No.","Time","Source","Destination","Protocol","Length","Info"
"261","50.638276","192.168.1.14","40.126.35.87","TLSv1.2","283","Client Hello (SNI=login.live.com)"
"262","50.662128","40.126.35.87","192.168.1.14","TCP","1494","443  >  63290 [ACK] Seq=1 Ack=230 Win=4194304 Len=1440 [TCP PDU reassembled in 264]"
"263","50.662452","40.126.35.87","192.168.1.14","TCP","1133","[TCP Previous segment not captured] 443  >  63290 [PSH, ACK] Seq=2881 Ack=230 Win=4194304 Len=1079 [TCP PDU reassembled in 264]"
"264","50.662452","40.126.35.87","192.168.1.14","TCP","1494","[TCP Out-Of-Order] 443  >  63290 [ACK] Seq=1441 Ack=230 Win=4194304 Len=1440"
"265","50.662502","192.168.1.14","40.126.35.87","TCP","66","63290  >  443 [ACK] Seq=230 Ack=1441 Win=132352 Len=0 SLE=2881 SRE=3960"
"266","50.662589","192.168.1.14","40.126.35.87","TCP","54","63290  >  443 [ACK] Seq=230 Ack=3960 Win=132352 Len=0"
"267","50.678830","192.168.1.14","40.126.35.87","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"268","50.702870","40.126.35.87","192.168.1.14","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"269","50.704174","192.168.1.14","40.126.35.87","TLSv1.2","333","Application Data"
"270","50.704297","192.168.1.14","40.126.35.87","TLSv1.2","6716","Application Data"
"271","50.728032","40.126.35.87","192.168.1.14","TCP","54","443  >  63290 [ACK] Seq=4011 Ack=2107 Win=4194560 Len=0"
"272","50.729669","40.126.35.87","192.168.1.14","TCP","54","443  >  63290 [ACK] Seq=4011 Ack=4987 Win=4194560 Len=0"
"273","50.730161","40.126.35.87","192.168.1.14","TCP","54","443  >  63290 [ACK] Seq=4011 Ack=7329 Win=4194560 Len=0"
"274","50.934114","40.126.35.87","192.168.1.14","TCP","1494","443  >  63290 [ACK] Seq=4011 Ack=7329 Win=4194560 Len=1440 [TCP PDU reassembled in 281]"
"275","50.939239","40.126.35.87","192.168.1.14","TCP","4374","443  >  63290 [ACK] Seq=5451 Ack=7329 Win=4194560 Len=4320 [TCP PDU reassembled in 281]"
"276","50.939239","40.126.35.87","192.168.1.14","TCP","2934","[TCP Previous segment not captured] 443  >  63290 [ACK] Seq=12651 Ack=7329 Win=4194560 Len=2880 [TCP PDU reassembled in 281]"
"277","50.939239","40.126.35.87","192.168.1.14","TCP","1494","[TCP Previous segment not captured] 443  >  63290 [ACK] Seq=16971 Ack=7329 Win=4194560 Len=1440 [TCP PDU reassembled in 281]"
"278","50.939239","40.126.35.87","192.168.1.14","TCP","2934","[TCP Out-Of-Order] 443  >  63290 [ACK] Seq=9771 Ack=7329 Win=4194560 Len=2880 [TCP PDU reassembled in 281]"
"279","50.939239","40.126.35.87","192.168.1.14","TCP","1494","[TCP Out-Of-Order] 443  >  63290 [ACK] Seq=15531 Ack=7329 Win=4194560 Len=1440 [TCP PDU reassembled in 281]"
"280","50.939239","40.126.35.87","192.168.1.14","TCP","1494","443  >  63290 [ACK] Seq=18411 Ack=7329 Win=4194560 Len=1440 [TCP PDU reassembled in 281]"
"281","50.939239","40.126.35.87","192.168.1.14","TLSv1.2","553","Application Data"
"282","50.939451","192.168.1.14","40.126.35.87","TCP","66","63290  >  443 [ACK] Seq=7329 Ack=9771 Win=132352 Len=0 SLE=12651 SRE=15531"
"283","50.939551","192.168.1.14","40.126.35.87","TCP","74","[TCP Dup ACK 282#1] 63290  >  443 [ACK] Seq=7329 Ack=9771 Win=132352 Len=0 SLE=16971 SRE=18411 SLE=12651 SRE=15531"
"284","50.939594","192.168.1.14","40.126.35.87","TCP","66","63290  >  443 [ACK] Seq=7329 Ack=15531 Win=132352 Len=0 SLE=16971 SRE=18411"
"285","50.939621","192.168.1.14","40.126.35.87","TCP","54","63290  >  443 [ACK] Seq=7329 Ack=18411 Win=132352 Len=0"
"286","50.939659","192.168.1.14","40.126.35.87","TCP","54","63290  >  443 [ACK] Seq=7329 Ack=20351 Win=132352 Len=0"
"287","50.940903","192.168.1.14","40.126.35.87","TLSv1.2","85","Encrypted Alert"
"288","50.941026","192.168.1.14","40.126.35.87","TCP","54","63290  >  443 [FIN, ACK] Seq=7360 Ack=20351 Win=132352 Len=0"
"289","50.964649","40.126.35.87","192.168.1.14","TCP","54","443  >  63290 [ACK] Seq=20351 Ack=7361 Win=4194560 Len=0"
"290","52.750575","192.168.1.14","192.168.1.12","TCP","55","[TCP Keep-Alive] 62778  >  8008 [ACK] Seq=1 Ack=1 Win=508 Len=1"
"291","52.750728","192.168.1.14","192.168.1.12","TCP","55","[TCP Keep-Alive] 62779  >  8008 [ACK] Seq=1 Ack=1 Win=508 Len=1"
"292","52.756171","192.168.1.12","192.168.1.14","TCP","66","[TCP Keep-Alive ACK] 8008  >  62778 [ACK] Seq=1 Ack=2 Win=1386 Len=0 SLE=1 SRE=2"
"293","52.756171","192.168.1.12","192.168.1.14","TCP","66","[TCP Keep-Alive ACK] 8008  >  62779 [ACK] Seq=1 Ack=2 Win=1386 Len=0 SLE=1 SRE=2"
"294","53.025376","34.158.1.133","192.168.1.14","TCP","65","4070  >  62668 [PSH, ACK] Seq=1 Ack=1 Win=6 Len=11"
"295","53.034723","192.168.1.14","192.168.1.12","TCP","164","62706  >  8009 [PSH, ACK] Seq=1211 Ack=1215 Win=510 Len=110"
"296","53.062691","192.168.1.12","192.168.1.14","TCP","164","8009  >  62706 [PSH, ACK] Seq=1215 Ack=1321 Win=1506 Len=110"
"297","53.065443","192.168.1.14","34.158.1.133","TCP","54","62668  >  4070 [ACK] Seq=1 Ack=12 Win=513 Len=0"
"298","53.112797","192.168.1.14","192.168.1.12","TCP","54","62706  >  8009 [ACK] Seq=1321 Ack=1325 Win=510 Len=0"
"311","54.447303","192.168.1.14","192.168.1.12","TCP","164","62671  >  8009 [PSH, ACK] Seq=1101 Ack=1101 Win=511 Len=110"
"312","54.455684","192.168.1.12","192.168.1.14","TCP","164","8009  >  62671 [PSH, ACK] Seq=1101 Ack=1211 Win=1506 Len=110"
"313","54.509706","192.168.1.14","192.168.1.12","TCP","54","62671  >  8009 [ACK] Seq=1211 Ack=1211 Win=511 Len=0"
"315","54.984605","52.168.117.171","192.168.1.14","TCP","54","443  >  63269 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"330","56.436218","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2606:4700:4400::ac40:98aa","TCP","75","[TCP Keep-Alive] 63217  >  443 [ACK] Seq=1 Ack=1 Win=515 Len=1"
"331","56.449015","2606:4700:4400::ac40:98aa","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","[TCP Keep-Alive ACK] 443  >  63217 [ACK] Seq=1 Ack=2 Win=8 Len=0 SLE=1 SRE=2"
"332","56.488295","52.139.252.32","192.168.1.14","TLSv1.2","93","Application Data"
"333","56.488295","52.139.252.32","192.168.1.14","TLSv1.2","78","Application Data"
"334","56.488475","192.168.1.14","52.139.252.32","TCP","54","62893  >  443 [ACK] Seq=2 Ack=65 Win=512 Len=0"
"335","56.488802","192.168.1.14","52.139.252.32","TCP","54","62893  >  443 [FIN, ACK] Seq=2 Ack=65 Win=512 Len=0"
"336","56.519023","52.139.252.32","192.168.1.14","TCP","54","443  >  62893 [ACK] Seq=65 Ack=3 Win=63 Len=0"
"337","56.672953","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2606:4700:4400::6812:2356","TCP","75","[TCP Keep-Alive] 63219  >  443 [ACK] Seq=1 Ack=1 Win=514 Len=1"
"338","56.684127","2606:4700:4400::6812:2356","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","[TCP Keep-Alive ACK] 443  >  63219 [ACK] Seq=1 Ack=2 Win=8 Len=0 SLE=1 SRE=2"
"349","56.798717","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:7c5::","TCP","74","62993  >  443 [FIN, ACK] Seq=2 Ack=1 Win=512 Len=0"
"350","56.799572","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:7c5::","TCP","86","63291  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"359","56.809781","2600:1901:1:7c5::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  62993 [FIN, ACK] Seq=1 Ack=3 Win=279 Len=0"
"360","56.809858","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:7c5::","TCP","74","62993  >  443 [ACK] Seq=3 Ack=2 Win=512 Len=0"
"361","56.811480","2600:1901:1:7c5::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","443  >  63291 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1420 SACK_PERM WS=256"
"362","56.811637","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:7c5::","TCP","74","63291  >  443 [ACK] Seq=1 Ack=1 Win=131840 Len=0"
"363","56.812951","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:7c5::","TLSv1.3","2179","Client Hello (SNI=spclient.wg.spotify.com)"
"369","56.825442","2600:1901:1:7c5::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63291 [ACK] Seq=1 Ack=1421 Win=68608 Len=0"
"370","56.825442","2600:1901:1:7c5::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63291 [ACK] Seq=1 Ack=2106 Win=71424 Len=0"
"371","56.840957","2600:1901:1:7c5::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","286","Server Hello, Change Cipher Spec, Application Data"
"372","56.841725","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:7c5::","TLSv1.3","138","Change Cipher Spec, Application Data"
"374","56.854739","2600:1901:1:7c5::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.3","660","Application Data, Application Data"
"378","56.907627","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:7c5::","TCP","74","63291  >  443 [ACK] Seq=2170 Ack=799 Win=131072 Len=0"
"380","57.017342","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2404:6800:4003:c02::84","TCP","75","[TCP Keep-Alive] 63225  >  443 [ACK] Seq=1 Ack=1 Win=515 Len=1"
"381","57.122212","2404:6800:4003:c02::84","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","[TCP Keep-Alive ACK] 443  >  63225 [ACK] Seq=1 Ack=2 Win=290 Len=0 SLE=1 SRE=2"
"382","57.128047","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2404:6800:4003:c02::84","TCP","75","[TCP Keep-Alive] 63253  >  443 [ACK] Seq=1 Ack=1 Win=511 Len=1"
"383","57.232343","2404:6800:4003:c02::84","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","[TCP Keep-Alive ACK] 443  >  63253 [ACK] Seq=1 Ack=2 Win=279 Len=0 SLE=1 SRE=2"
"384","58.072571","192.168.1.14","192.168.1.12","TCP","164","62706  >  8009 [PSH, ACK] Seq=1321 Ack=1325 Win=510 Len=110"
"385","58.076931","192.168.1.12","192.168.1.14","TCP","164","8009  >  62706 [PSH, ACK] Seq=1325 Ack=1431 Win=1506 Len=110"
"386","58.118786","192.168.1.14","192.168.1.12","TCP","54","62706  >  8009 [ACK] Seq=1431 Ack=1435 Win=509 Len=0"
"387","59.469353","192.168.1.14","192.168.1.12","TCP","164","62671  >  8009 [PSH, ACK] Seq=1211 Ack=1211 Win=511 Len=110"
"388","59.471729","192.168.1.12","192.168.1.14","TCP","164","8009  >  62671 [PSH, ACK] Seq=1211 Ack=1321 Win=1506 Len=110"
"389","59.516344","192.168.1.14","192.168.1.12","TCP","54","62671  >  8009 [ACK] Seq=1321 Ack=1321 Win=510 Len=0"
"392","60.375216","2620:1ec:8fa::254","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63280 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"393","61.116605","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:566::","TLSv1.2","117","Application Data"
"394","61.128795","2600:1901:1:566::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  62702 [ACK] Seq=81 Ack=130 Win=290 Len=0"
"395","61.431371","2600:1901:1:566::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.2","114","Application Data"
"396","61.478790","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:566::","TCP","74","62702  >  443 [ACK] Seq=130 Ack=121 Win=513 Len=0"
"399","63.083451","192.168.1.14","192.168.1.12","TCP","164","62706  >  8009 [PSH, ACK] Seq=1431 Ack=1435 Win=509 Len=110"
"400","63.087778","192.168.1.12","192.168.1.14","TCP","164","8009  >  62706 [PSH, ACK] Seq=1435 Ack=1541 Win=1506 Len=110"
"401","63.130172","192.168.1.14","192.168.1.12","TCP","54","62706  >  8009 [ACK] Seq=1541 Ack=1545 Win=509 Len=0"
"402","63.633837","204.79.197.222","192.168.1.14","TCP","54","443  >  63283 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"403","63.951433","2603:1063:27:1::254","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63281 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"404","64.483343","192.168.1.14","192.168.1.12","TCP","164","62671  >  8009 [PSH, ACK] Seq=1321 Ack=1321 Win=510 Len=110"
"405","64.485689","192.168.1.12","192.168.1.14","TCP","164","8009  >  62671 [PSH, ACK] Seq=1321 Ack=1431 Win=1506 Len=110"
"406","64.530761","192.168.1.14","192.168.1.12","TCP","54","62671  >  8009 [ACK] Seq=1431 Ack=1431 Win=510 Len=0"
"407","64.661644","2600:1417:6000::1730:ad11","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.2","98","Application Data"
"408","64.661767","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1417:6000::1730:ad11","TCP","74","63265  >  443 [ACK] Seq=1 Ack=25 Win=1021 Len=0"
"409","64.661894","2600:1417:6000::1730:ad11","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","74","443  >  63265 [FIN, ACK] Seq=25 Ack=1 Win=1960 Len=0"
"410","64.661922","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1417:6000::1730:ad11","TCP","74","63265  >  443 [ACK] Seq=1 Ack=26 Win=1021 Len=0"
"411","68.098354","192.168.1.14","192.168.1.12","TCP","164","62706  >  8009 [PSH, ACK] Seq=1541 Ack=1545 Win=509 Len=110"
"412","68.100980","192.168.1.12","192.168.1.14","TCP","164","8009  >  62706 [PSH, ACK] Seq=1545 Ack=1651 Win=1506 Len=110"
"413","68.145194","192.168.1.14","192.168.1.12","TCP","54","62706  >  8009 [ACK] Seq=1651 Ack=1655 Win=508 Len=0"
"414","68.364820","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2600:1901:1:4be::","TCP","75","[TCP Keep-Alive] 63072  >  443 [ACK] Seq=1 Ack=1 Win=512 Len=1"
"415","68.376475","2600:1901:1:4be::","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","[TCP Keep-Alive ACK] 443  >  63072 [ACK] Seq=1 Ack=2 Win=279 Len=0 SLE=1 SRE=2"
"419","69.487449","192.168.1.14","192.168.1.12","TCP","164","62671  >  8009 [PSH, ACK] Seq=1431 Ack=1431 Win=510 Len=110"
"420","69.489423","192.168.1.12","192.168.1.14","TCP","164","8009  >  62671 [PSH, ACK] Seq=1431 Ack=1541 Win=1506 Len=110"
"421","69.534278","192.168.1.14","192.168.1.12","TCP","54","62671  >  8009 [ACK] Seq=1541 Ack=1541 Win=509 Len=0"
"422","73.116173","192.168.1.14","192.168.1.12","TCP","164","62706  >  8009 [PSH, ACK] Seq=1651 Ack=1655 Win=508 Len=110"
"423","73.119906","192.168.1.12","192.168.1.14","TCP","164","8009  >  62706 [PSH, ACK] Seq=1655 Ack=1761 Win=1506 Len=110"
"426","73.148056","192.168.1.14","3.165.102.101","TCP","55","[TCP Keep-Alive] 62870  >  443 [ACK] Seq=1 Ack=1 Win=512 Len=1"
"427","73.163548","192.168.1.14","192.168.1.12","TCP","54","62706  >  8009 [ACK] Seq=1761 Ack=1765 Win=508 Len=0"
"428","73.171816","3.165.102.101","192.168.1.14","TCP","66","[TCP Keep-Alive ACK] 443  >  62870 [ACK] Seq=1 Ack=2 Win=151 Len=0 SLE=1 SRE=2"
"431","73.726821","192.168.1.14","35.186.224.44","TLSv1.2","82","Application Data"
"432","73.739632","35.186.224.44","192.168.1.14","TCP","54","443  >  62694 [ACK] Seq=49 Ack=85 Win=272 Len=0"
"433","74.043016","35.186.224.44","192.168.1.14","TLSv1.2","78","Application Data"
"434","74.086246","192.168.1.14","35.186.224.44","TCP","54","62694  >  443 [ACK] Seq=85 Ack=73 Win=508 Len=0"
"435","74.494431","192.168.1.14","192.168.1.12","TCP","164","62671  >  8009 [PSH, ACK] Seq=1541 Ack=1541 Win=509 Len=110"
"436","74.497646","192.168.1.12","192.168.1.14","TCP","164","8009  >  62671 [PSH, ACK] Seq=1541 Ack=1651 Win=1506 Len=110"
"437","74.540840","192.168.1.14","192.168.1.12","TCP","54","62671  >  8009 [ACK] Seq=1651 Ack=1651 Win=509 Len=0"
"442","78.124117","192.168.1.14","192.168.1.12","TCP","164","62706  >  8009 [PSH, ACK] Seq=1761 Ack=1765 Win=508 Len=110"
"443","78.126057","192.168.1.12","192.168.1.14","TCP","164","8009  >  62706 [PSH, ACK] Seq=1765 Ack=1871 Win=1506 Len=110"
"444","78.170825","192.168.1.14","192.168.1.12","TCP","54","62706  >  8009 [ACK] Seq=1871 Ack=1875 Win=508 Len=0"
"445","79.512910","192.168.1.14","192.168.1.12","TCP","164","62671  >  8009 [PSH, ACK] Seq=1651 Ack=1651 Win=509 Len=110"
"446","79.517842","192.168.1.12","192.168.1.14","TCP","164","8009  >  62671 [PSH, ACK] Seq=1651 Ack=1761 Win=1506 Len=110"
"447","79.560191","192.168.1.14","192.168.1.12","TCP","54","62671  >  8009 [ACK] Seq=1761 Ack=1761 Win=508 Len=0"
"463","83.088978","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2404:6800:4003:c11::61","TCP","75","[TCP Keep-Alive] 63218  >  443 [ACK] Seq=1 Ack=1 Win=510 Len=1"
"464","83.136331","192.168.1.14","192.168.1.12","TCP","164","62706  >  8009 [PSH, ACK] Seq=1871 Ack=1875 Win=508 Len=110"
"465","83.139130","192.168.1.12","192.168.1.14","TCP","164","8009  >  62706 [PSH, ACK] Seq=1875 Ack=1981 Win=1506 Len=110"
"466","83.183218","192.168.1.14","192.168.1.12","TCP","54","62706  >  8009 [ACK] Seq=1981 Ack=1985 Win=507 Len=0"
"467","83.194060","2404:6800:4003:c11::61","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","[TCP Keep-Alive ACK] 443  >  63218 [ACK] Seq=1 Ack=2 Win=290 Len=0 SLE=1 SRE=2"
"468","83.434925","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2001:4860:4802:38::178","TCP","75","[TCP Keep-Alive] 63222  >  443 [ACK] Seq=1 Ack=1 Win=515 Len=1"
"469","83.539305","2001:4860:4802:38::178","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","[TCP Keep-Alive ACK] 443  >  63222 [ACK] Seq=1 Ack=2 Win=279 Len=0 SLE=1 SRE=2"
"470","83.654260","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2404:6800:4003:c00::9c","TCP","75","[TCP Keep-Alive] 63223  >  443 [ACK] Seq=1 Ack=1 Win=511 Len=1"
"471","83.732535","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2406:2600:7:100::9","TCP","75","[TCP Keep-Alive] 63228  >  443 [ACK] Seq=1 Ack=1 Win=513 Len=1"
"472","83.757179","2406:2600:7:100::9","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","[TCP Keep-Alive ACK] 443  >  63228 [ACK] Seq=1 Ack=2 Win=63 Len=0 SLE=1 SRE=2"
"473","83.758548","2404:6800:4003:c00::9c","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","[TCP Keep-Alive ACK] 443  >  63223 [ACK] Seq=1 Ack=2 Win=1045 Len=0 SLE=1 SRE=2"
"474","83.763757","192.168.1.14","182.161.73.136","TCP","55","[TCP Keep-Alive] 63232  >  443 [ACK] Seq=1 Ack=1 Win=517 Len=1"
"475","83.788112","182.161.73.136","192.168.1.14","TCP","66","[TCP Keep-Alive ACK] 443  >  63232 [ACK] Seq=1 Ack=2 Win=63 Len=0 SLE=1 SRE=2"
"476","83.888648","192.168.1.14","182.161.73.136","TCP","55","[TCP Keep-Alive] 63233  >  443 [ACK] Seq=1 Ack=1 Win=517 Len=1"
"477","83.911772","182.161.73.136","192.168.1.14","TCP","66","[TCP Keep-Alive ACK] 443  >  63233 [ACK] Seq=1 Ack=2 Win=63 Len=0 SLE=1 SRE=2"
"478","84.077081","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2404:6800:4003:c00::9c","TCP","75","[TCP Keep-Alive] 63220  >  443 [ACK] Seq=1 Ack=1 Win=511 Len=1"
"479","84.124180","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2404:6800:4003:c1a::9a","TCP","75","[TCP Keep-Alive] 63231  >  443 [ACK] Seq=1 Ack=1 Win=512 Len=1"
"480","84.271612","2404:6800:4003:c1a::9a","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","[TCP Keep-Alive ACK] 443  >  63231 [ACK] Seq=1 Ack=2 Win=279 Len=0 SLE=1 SRE=2"
"481","84.502762","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2404:6800:4003:c1c::84","TCP","75","[TCP Keep-Alive] 63234  >  443 [ACK] Seq=1 Ack=1 Win=512 Len=1"
"482","84.519013","192.168.1.14","192.168.1.12","TCP","164","62671  >  8009 [PSH, ACK] Seq=1761 Ack=1761 Win=508 Len=110"
"483","84.521192","192.168.1.12","192.168.1.14","TCP","164","8009  >  62671 [PSH, ACK] Seq=1761 Ack=1871 Win=1506 Len=110"
"484","84.566130","192.168.1.14","192.168.1.12","TCP","54","62671  >  8009 [ACK] Seq=1871 Ack=1871 Win=508 Len=0"
"485","84.608226","2404:6800:4003:c1c::84","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","[TCP Keep-Alive ACK] 443  >  63234 [ACK] Seq=1 Ack=2 Win=279 Len=0 SLE=1 SRE=2"
"487","85.320542","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2404:6800:4003:c1a::9a","TCP","75","[TCP Keep-Alive] 63236  >  443 [ACK] Seq=1 Ack=1 Win=512 Len=1"
"488","85.425680","2404:6800:4003:c1a::9a","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","[TCP Keep-Alive ACK] 443  >  63236 [ACK] Seq=1 Ack=2 Win=279 Len=0 SLE=1 SRE=2"
"490","85.654031","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2404:6800:4003:c1a::9a","TCP","75","[TCP Keep-Alive] 63237  >  443 [ACK] Seq=1 Ack=1 Win=512 Len=1"
"491","85.759124","2404:6800:4003:c1a::9a","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","[TCP Keep-Alive ACK] 443  >  63237 [ACK] Seq=1 Ack=2 Win=279 Len=0 SLE=1 SRE=2"
"500","87.821353","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2603:1046:1400::7","TCP","86","63292  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"501","87.898379","2603:1046:1400::7","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","86","443  >  63292 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1400 WS=256 SACK_PERM"
"502","87.898490","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2603:1046:1400::7","TCP","74","63292  >  443 [ACK] Seq=1 Ack=1 Win=131584 Len=0"
"503","87.899404","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2603:1046:1400::7","TLSv1.2","266","Client Hello (SNI=roaming.officeapps.live.com)"
"504","87.975041","2603:1046:1400::7","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","1494","443  >  63292 [ACK] Seq=1 Ack=193 Win=4194304 Len=1420 [TCP PDU reassembled in 508]"
"505","87.975041","2603:1046:1400::7","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","1494","[TCP Previous segment not captured] 443  >  63292 [ACK] Seq=2841 Ack=193 Win=4194304 Len=1420 [TCP PDU reassembled in 508]"
"506","87.975041","2603:1046:1400::7","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","1494","[TCP Out-Of-Order] 443  >  63292 [ACK] Seq=1421 Ack=193 Win=4194304 Len=1420 [TCP PDU reassembled in 508]"
"507","87.975041","2603:1046:1400::7","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TCP","1494","443  >  63292 [ACK] Seq=4261 Ack=193 Win=4194304 Len=1420 [TCP PDU reassembled in 508]"
"508","87.975041","2603:1046:1400::7","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","TLSv1.2","607","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"509","87.975221","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2603:1046:1400::7","TCP","86","63292  >  443 [ACK] Seq=193 Ack=1421 Win=131584 Len=0 SLE=2841 SRE=4261"
"510","87.975407","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2603:1046:1400::7","TCP","74","63292  >  443 [ACK] Seq=193 Ack=4261 Win=131584 Len=0"
"511","87.975481","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2603:1046:1400::7","TCP","74","63292  >  443 [ACK] Seq=193 Ack=6214 Win=131584 Len=0"
"512","87.995029","2404:97c0:223:4181:d8ac:cbb4:17b:ef4b","2603:1046:1400::7","TLSv1.2","232","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
